-1.15294117647059,-1.03529411764706,-1.08403361344538,-1.10588235294118,-1.15294117647059,-1.41176470588235,-1.2
-1.12941176470588,-1.01176470588235,-1.05882352941176,-1.08235294117647,-1.12941176470588,-1.38655462184874,-1.17647058823529
-1.10588235294118,-0.988235294117647,-1.03361344537815,-1.05882352941176,-1.10588235294118,-1.36134453781513,-1.15294117647059
-1.08235294117647,-0.964705882352941,-1.00840336134454,-1.03529411764706,-1.08235294117647,-1.33613445378151,-1.12941176470588
-1.05882352941176,-0.941176470588235,-0.983193277310924,-1.01176470588235,-1.05882352941176,-1.3109243697479,-1.10588235294118
-1.03529411764706,-0.917647058823529,-0.957983193277311,-0.988235294117647,-1.03529411764706,-1.28571428571429,-1.08235294117647
-1.01176470588235,-0.894117647058823,-0.932773109243697,-0.964705882352941,-1.01176470588235,-1.26050420168067,-1.05882352941176
-0.988235294117647,-0.870588235294118,-0.907563025210084,-0.941176470588235,-0.988235294117647,-1.23529411764706,-1.03529411764706
-0.964705882352941,-0.847058823529412,-0.882352941176471,-0.917647058823529,-0.964705882352941,-1.21008403361345,-1.01176470588235
-0.941176470588235,-0.823529411764706,-0.857142857142857,-0.894117647058823,-0.941176470588235,-1.18487394957983,-0.988235294117647
-0.917647058823529,-0.8,-0.831932773109244,-0.870588235294118,-0.917647058823529,-1.15966386554622,-0.964705882352941
-0.894117647058823,-0.776470588235294,-0.80672268907563,-0.847058823529412,-0.894117647058823,-1.13445378151261,-0.941176470588235
-0.870588235294118,-0.752941176470588,-0.781512605042017,-0.823529411764706,-0.870588235294118,-1.10924369747899,-0.917647058823529
-0.847058823529412,-0.729411764705882,-0.756302521008403,-0.8,-0.847058823529412,-1.08403361344538,-0.894117647058823
-0.823529411764706,-0.705882352941176,-0.73109243697479,-0.776470588235294,-0.823529411764706,-1.05882352941176,-0.870588235294118
-0.8,-0.682352941176471,-0.705882352941177,-0.752941176470588,-0.8,-1.03361344537815,-0.847058823529412
-0.776470588235294,-0.658823529411765,-0.680672268907563,-0.729411764705882,-0.776470588235294,-1.00840336134454,-0.823529411764706
-0.752941176470588,-0.635294117647059,-0.65546218487395,-0.705882352941176,-0.752941176470588,-0.983193277310924,-0.8
-0.729411764705882,-0.611764705882353,-0.630252100840336,-0.682352941176471,-0.729411764705882,-0.957983193277311,-0.776470588235294
-0.705882352941176,-0.588235294117647,-0.605042016806723,-0.658823529411765,-0.705882352941176,-0.932773109243697,-0.752941176470588
-0.682352941176471,-0.564705882352941,-0.579831932773109,-0.635294117647059,-0.682352941176471,-0.907563025210084,-0.729411764705882
-0.658823529411765,-0.541176470588235,-0.554621848739496,-0.611764705882353,-0.658823529411765,-0.882352941176471,-0.705882352941176
-0.635294117647059,-0.517647058823529,-0.529411764705882,-0.588235294117647,-0.635294117647059,-0.857142857142857,-0.682352941176471
-0.611764705882353,-0.494117647058824,-0.504201680672269,-0.564705882352941,-0.611764705882353,-0.831932773109244,-0.658823529411765
