0.00315627196684908,0.00734828446006508,NaN,NaN,NaN,NaN,NaN
0.00878625915202555,0.0154698347660928,0.0255756914908651,0.0281850420194641,0.0134407167582799,0.0137215120314731,NaN
0.0107291824741352,0.0155020608864641,0.0322382548297366,0.0308915416968133,0.0161544571446602,0.0182853331685455,0.00641574625049842
0.0126354935404427,0.0157887589215787,0.0354198742373958,0.0327083571672441,0.0174306009682717,0.0191969825222652,0.00548230010411492
0.0132155913768571,0.016248849298118,0.0375970236362202,0.0342292740341965,0.0192619915200759,0.0196357561066043,0.00503332698901237
0.013303820319855,0.0167066932948076,0.0385431190738849,0.0353063609887277,0.0205301637276344,0.0209844277447714,0.00551899823222959
0.0135488344084788,0.0170198903135305,0.0394005868149767,0.0358287084952181,0.0206965249855124,0.0216494350173709,0.00596980481875717
0.013871482318251,0.0171512238177279,0.0397854460783559,0.0381621499439842,0.0210333967991267,0.0222316736150997,0.00642023973143376
0.0141087708675271,0.0170777225642428,0.040579432700355,0.0385808132443438,0.0222067966946025,0.0229071735865577,0.0068008468235683
0.0141406005659416,0.0169183528409396,0.0430626706657737,0.0390289979451654,0.0220701041073324,0.0235994168158185,0.00699837070199502
0.0141381405719645,0.0169301174621805,0.0433190714937784,0.0393357835731399,0.0222090169487649,0.0245835407608538,0.00702827820580985
0.0141336900414158,0.0171691577082258,0.0433830891729129,0.0393850987136674,0.022540588655835,0.024880195348996,0.00731264741419902
0.0141079870925703,0.017556322802332,0.0432773011396743,0.0389600685644971,0.0229497537187033,0.025152207458565,0.00758827473363763
0.0142195834723081,0.0180317925870109,0.0431154524111654,0.0390972042796597,0.023337769227427,0.0253738395897337,0.00742112488786773
0.0143663881400293,0.0184522615456866,0.0435251692762404,0.0396450845421997,0.023543912881736,0.0255845924514604,0.00750706357879689
0.0146634550933677,0.018497828648795,0.0436410635952175,0.0403288961671006,0.02367127872263,0.0254268595156349,0.00768494429603382
0.0151450721496476,0.0181682103300696,0.0434244593200042,0.0409963565019153,0.0240323407257371,0.0253813386267924,0.00782147169032215
0.0157559170120959,0.0178720144613713,0.0431976103544342,0.0411255976435288,0.0243408092812222,0.0256123139885675,0.00790960177652231
0.0162471964067711,0.0180045328034154,0.0437835235734689,0.0413338350368921,0.0248251017607508,0.0262674244803436,0.00801820523443256
0.0164536746694969,0.0185219597938317,0.0444732894966113,0.041661252264608,0.0251931886783517,0.027014300563082,0.00821858605207153
0.0164522064276034,0.0189558588240761,0.04541225944385,0.0420146316653712,0.0254184860200713,0.0279447184715397,0.0084566945832923
0.0164588768173909,0.0194009970684046,0.0462997551745455,0.0423631545973377,0.0260529384871932,0.0283976378415955,0.00877022688124007
0.0164733403651604,0.0200061942333539,0.0468729404695864,0.0425229223350433,0.0264597968335699,0.0287052965409132,0.00894494011910603
0.0166781049274713,0.0207321954293001,0.0469934319243944,0.0429036286132546,0.0266401956708829,0.0290971995024717,0.00890629217154742
0.0170379497506619,0.0215367053317538,0.0470727379784314,0.0434493470636122,0.026582965669467,0.0293938854978067,0.00896271568906077
0.0174331734059975,0.0222694003639019,0.0476377807889754,0.0440503715266914,0.0263297103132378,0.0296166193892097,0.00915666842985155
0.017788475532818,0.0226796721110705,0.0485892611259632,0.0445220643067475,0.0260566505546839,0.030101268731576,0.00952742306623829
0.0177166346059201,0.0230031092026583,0.0492154080451792,0.0449173652863815,0.0262236282018875,0.0306030358393852,0.00999347603998343
0.0180751192287001,0.0233885084691048,0.0501014235673405,0.0452694332853864,0.0267542875342444,0.0308082130693811,0.0103612760372887
0.0187969609770974,0.0237454129380245,0.0506620195048488,0.0452950345628516,0.0277944093784126,0.0311282676214453,0.0105682635942609
0.0195792904154264,0.0241000188905459,0.0510170879982879,0.0457690640871677,0.0286814301533257,0.0312213727017935,0.0105839528971217
0.0199822423549098,0.0245072536331049,0.0514866352940731,0.0463587342581404,0.0292333379608758,0.0311209528050338,0.0105310416469429
0.0202448912407626,0.0249111439548815,0.051604777056323,0.0470680777846888,0.0295580049094979,0.0313887579024422,0.0105547526788428
0.0203719864554526,0.025343211199555,0.0522093832744272,0.0481676281267575,0.0302052945678944,0.0315946567727405,0.0106519270517458
0.0206582823602316,0.0256792048823943,0.0533114082113681,0.0488172294140471,0.0311932979607416,0.0313161966345059,0.0109450848629217
0.0213289538011953,0.0261327215505892,0.0545527539274554,0.0493972066184836,0.0321269122259228,0.0312291110355952,0.0113838595232565
0.0220762319719096,0.027101359027457,0.056231404514844,0.050169817553891,0.0329455435582658,0.0319166371778655,0.0118407398714728
0.0224572674760924,0.0283080260026066,0.0584396183707881,0.0510477709723137,0.0337509322126238,0.0330183102776121,0.0121985429901969
