1.23406890854104e-05,1.49465975001943e-05,1.58963158786613e-05,1.66115991743622e-05,1.57245596832901e-05,1.46204627197484e-05,1.43171077197896e-05,1.42636192607541e-05,1.56431182065065e-05,1.48255812828808e-05,1.44578228600912e-05,1.80036963925181e-05,1.85306889555648e-05,1.55502418654646e-05,1.45606640834761e-05,1.40819127245696e-05,1.40156572714304e-05,1.30886220659523e-05,1.1288540967406e-05,1.2390943260044e-05,1.38098370927222e-05,1.36681435719234e-05,1.23015148352672e-05,1.18070803409138e-05,1.10296757142414e-05,9.94860127605933e-06,1.12805968122548e-05,1.43307936233426e-05,1.6444501663558e-05,1.57722011887825e-05,1.47638222821314e-05,1.3978402449518e-05,1.31715275776293e-05,1.37325775458415e-05,1.57314424805877e-05,1.61830740922769e-05,1.78512787013836e-05,1.90810019010649e-05,1.40676386438043e-05,1.09992308364944e-05,1.1548033432102e-05,1.34435288661328e-05,1.48049863377634e-05,1.49913340014549e-05,1.37091208784732e-05,1.21510138515352e-05,1.05776917068687e-05,9.96905304737577e-06,1.01575779480263e-05,1.02304973699307e-05,1.24552826617747e-05,1.36377144513588e-05,1.37196022993356e-05,1.38214703662502e-05,1.53145661314186e-05,1.71606500044631e-05,1.66638503583154e-05,1.35528482557726e-05,1.11433316555297e-05,1.10357516075463e-05,1.20018109542466e-05,1.3482896341313e-05,1.60424349691913e-05,1.78254673165888e-05,1.91548922867722e-05,1.73278206531841e-05,1.47081853530578e-05,1.33841192927247e-05,1.23867327782641e-05,1.16773543607308e-05,1.30678141258532e-05,1.57191937509029e-05,1.61711957757613e-05,1.46037935988458e-05,1.40582682615394e-05,1.45556766892606e-05,1.41369350991864e-05,1.28564271953183e-05,1.19595339937858e-05,1.14661450782735e-05,1.22979696853341e-05,1.41102438097108e-05,1.54709458641735e-05,1.50255660648569e-05,1.41987317543763e-05,1.35575539342825e-05,1.46111829141712e-05,1.60256282394965e-05,1.52698981851183e-05,1.5530492307403e-05,1.48815125104293e-05,1.42403275211109e-05,1.41608841229612e-05,1.41649559031683e-05,1.38901216141762e-05,1.33728537891164e-05,1.21337525361433e-05,1.12014830397308e-05,1.11396670446427e-05,1.10286998223097e-05,1.08249916978001e-05,1.21865182220509e-05,1.43605718937144e-05,1.58226651148773e-05,1.59104676548953e-05,1.53870231939638e-05,1.52829355726702e-05,1.5886939326931e-05,1.60378638204065e-05,1.53001356694103e-05,1.39393907507964e-05,1.19718305108745e-05,1.08724004625561e-05,9.97254989212712e-06,9.03175819973855e-06,8.51788587064519e-06,9.05022174362135e-06,9.8074580071029e-06,1.0010491955533e-05
1.13925691316038e-05,1.48907476127859e-05,1.51822286581682e-05,1.54743069739896e-05,1.54697421721394e-05,1.52479552484515e-05,1.50121799876826e-05,1.40221789159676e-05,1.44222484492146e-05,1.49041433073783e-05,1.50972972272158e-05,1.59866826116748e-05,1.5251966661424e-05,1.31620386917442e-05,1.18518037611465e-05,1.0701145178146e-05,1.11316209867222e-05,1.09374619739622e-05,1.0646603904977e-05,1.26973258877196e-05,1.40832563553282e-05,1.41758564561251e-05,1.31464149742577e-05,1.26084641438418e-05,1.1855266106113e-05,1.05402717158295e-05,1.13059392335519e-05,1.32772769233819e-05,1.36042695995079e-05,1.24715934098815e-05,1.31222185690233e-05,1.35549721000869e-05,1.36979108906507e-05,1.37239282769067e-05,1.38273852024835e-05,1.24305503016303e-05,1.3605874415389e-05,1.60462366836493e-05,1.40163867115064e-05,1.25564644643683e-05,1.296850437208e-05,1.39964385452788e-05,1.46389601427048e-05,1.44519145311419e-05,1.32129793996329e-05,1.23104960460085e-05,1.07189235841536e-05,9.36469640289564e-06,9.49530828778507e-06,1.10196110053467e-05,1.27770786277208e-05,1.37929166648953e-05,1.40539011971947e-05,1.3758489140088e-05,1.4302096608514e-05,1.53068558313622e-05,1.52349523763626e-05,1.37601399265635e-05,1.26488411188294e-05,1.22304851630443e-05,1.21777987579669e-05,1.31999355231349e-05,1.49203355652332e-05,1.58742243418283e-05,1.64222254325464e-05,1.50053454766939e-05,1.38291305032036e-05,1.34030071226163e-05,1.32088936187076e-05,1.2738415455585e-05,1.34706463878202e-05,1.48434224229171e-05,1.49536010833068e-05,1.36660414982375e-05,1.31931235076994e-05,1.38152834932948e-05,1.37292641452469e-05,1.31312995919812e-05,1.26776967559419e-05,1.21830234641452e-05,1.2244037906365e-05,1.27979565197914e-05,1.3461186911533e-05,1.39230565912007e-05,1.40139382953137e-05,1.36325820388517e-05,1.4017258419121e-05,1.45134910397846e-05,1.37226665275729e-05,1.42297164916584e-05,1.41279854523405e-05,1.39770474727863e-05,1.39973515152557e-05,1.38746661208614e-05,1.36066019885171e-05,1.32894297589428e-05,1.25710756122273e-05,1.18023870814977e-05,1.1842895794039e-05,1.20726841097793e-05,1.18084549677696e-05,1.20610755788282e-05,1.30811503646525e-05,1.37487662921119e-05,1.36936332805699e-05,1.32714154813615e-05,1.369376407102e-05,1.40810346891994e-05,1.45321467946192e-05,1.43793507352206e-05,1.38384867181619e-05,1.28320773362491e-05,1.17204823658893e-05,1.09371040852901e-05,1.04980038050624e-05,9.52640226005257e-06,9.93836413870224e-06,1.10382739562571e-05,1.15063515037352e-05
1.36346363132178e-05,1.47028994699155e-05,1.42644963294048e-05,1.44608020972704e-05,1.50168716862334e-05,1.54689098747281e-05,1.54593317000587e-05,1.4596623056796e-05,1.52724197970598e-05,1.51641104930248e-05,1.51494359384092e-05,1.43392101641105e-05,1.3109182646339e-05,1.16287246881465e-05,9.80770240360663e-06,8.89460304138443e-06,9.96380640007562e-06,1.16267841845104e-05,1.28404280481883e-05,1.42285913397755e-05,1.49796465560438e-05,1.49869522181997e-05,1.42159322420954e-05,1.36668583506264e-05,1.28720245901352e-05,1.13713175515021e-05,1.13308625070705e-05,1.22285005382212e-05,1.2745045581872e-05,1.19998847506321e-05,1.3508724743288e-05,1.45124940534395e-05,1.44343198454094e-05,1.30747280821345e-05,1.15909939261867e-05,9.31984763365663e-06,9.73641203065435e-06,1.27984841336919e-05,1.37663988503976e-05,1.3889390187352e-05,1.41517703430723e-05,1.43306461215733e-05,1.43061421855981e-05,1.40638933014354e-05,1.34566390399345e-05,1.30751253561524e-05,1.19594854040406e-05,1.09605558232633e-05,1.10172263992212e-05,1.22875156526027e-05,1.35356488012545e-05,1.43927061080147e-05,1.42576584809258e-05,1.35429067537878e-05,1.33730386214053e-05,1.34760538065607e-05,1.34687559571014e-05,1.36080716173453e-05,1.34545024156146e-05,1.26946803103924e-05,1.21359984853294e-05,1.25446020932024e-05,1.40310109038754e-05,1.44569935110163e-05,1.43253077106754e-05,1.33138267118243e-05,1.30917195924439e-05,1.37785947378637e-05,1.4119933666418e-05,1.34248153302065e-05,1.33757747818974e-05,1.37089587791473e-05,1.39627470996119e-05,1.36395188402737e-05,1.32899991501582e-05,1.34664243099153e-05,1.37411231665621e-05,1.35951947019378e-05,1.35699543974212e-05,1.30224797937933e-05,1.22718068288256e-05,1.18255754064627e-05,1.21701332003761e-05,1.30320131449397e-05,1.38861623598434e-05,1.38553557957532e-05,1.36542617746011e-05,1.32723602696528e-05,1.29232819469267e-05,1.35967319037609e-05,1.39046075628653e-05,1.41176017084216e-05,1.41848883259663e-05,1.39552125456899e-05,1.35002877060988e-05,1.31930719505418e-05,1.29826877592729e-05,1.25641195497694e-05,1.25513740106942e-05,1.29728931391058e-05,1.24393276868306e-05,1.10451836135195e-05,1.0770555222793e-05,1.1268503988889e-05,1.14425073624397e-05,1.16153470737768e-05,1.24109334509857e-05,1.29884576605756e-05,1.35992466446632e-05,1.37465285339005e-05,1.37243978440049e-05,1.34300316697075e-05,1.2680146907597e-05,1.20440509363881e-05,1.18281083029193e-05,1.14351491616253e-05,1.17107449498447e-05,1.28503963244894e-05,1.35744299112897e-05
1.49435640709695e-05,1.46337021471387e-05,1.41410368619007e-05,1.40677709138908e-05,1.44386958862912e-05,1.49362976458065e-05,1.52308773088559e-05,1.53530821979063e-05,1.589892929871e-05,1.61127686296215e-05,1.5926511482486e-05,1.40702654698555e-05,1.20144441426145e-05,1.07120099820471e-05,9.32081046082606e-06,8.49934664885837e-06,9.52899163021726e-06,1.20226598181682e-05,1.37671417905124e-05,1.48439300136588e-05,1.52271214778414e-05,1.51761096718922e-05,1.46166988841701e-05,1.4230257988149e-05,1.35657271286496e-05,1.22250886457477e-05,1.2254200714363e-05,1.2782741786708e-05,1.29571527239804e-05,1.30402504566474e-05,1.41094442179627e-05,1.51526742757819e-05,1.50764718626576e-05,1.3531070775345e-05,1.15381340666957e-05,9.45065435214592e-06,9.20434419107802e-06,1.13113012752892e-05,1.32738937093329e-05,1.41644875705795e-05,1.42803727674676e-05,1.39929656002732e-05,1.36737370014691e-05,1.39065821463656e-05,1.4185984919992e-05,1.40997686658357e-05,1.32869358505045e-05,1.20792071589146e-05,1.21774504415269e-05,1.2854295023418e-05,1.39306211314313e-05,1.47773039838259e-05,1.46064677235194e-05,1.38909051113917e-05,1.35843520432899e-05,1.35137837711856e-05,1.33063378159983e-05,1.41074377615819e-05,1.42072618290728e-05,1.28735361379505e-05,1.26118843485891e-05,1.30617238663717e-05,1.38518072424617e-05,1.40916214148384e-05,1.34458440715557e-05,1.26843998591595e-05,1.28031392097355e-05,1.42229126049336e-05,1.52994332436408e-05,1.45135494481246e-05,1.35870795894781e-05,1.33441459902669e-05,1.34676526122338e-05,1.33310778847812e-05,1.32450028012365e-05,1.35251345792885e-05,1.38446562288439e-05,1.41188967650416e-05,1.43858110108357e-05,1.36587381330002e-05,1.22690739694946e-05,1.13828157622262e-05,1.15441841880054e-05,1.28898896914331e-05,1.41893453518407e-05,1.4303509225338e-05,1.37844436216946e-05,1.28329274440053e-05,1.26805010713999e-05,1.32676047041675e-05,1.38128027479344e-05,1.42023777846217e-05,1.42100101028165e-05,1.38518657926113e-05,1.36403900296185e-05,1.38484407974013e-05,1.40280260579482e-05,1.36967075961924e-05,1.35376819352236e-05,1.38387201754564e-05,1.33926478468836e-05,1.20587847851021e-05,1.14442137759682e-05,1.14532131144274e-05,1.10860049994648e-05,1.17781171568236e-05,1.2132138075153e-05,1.27563551385405e-05,1.34240814279842e-05,1.36926613906601e-05,1.38172991084479e-05,1.40038964803603e-05,1.37899155797099e-05,1.35764902981891e-05,1.32886977338151e-05,1.30419098871687e-05,1.26874928320377e-05,1.32386979099349e-05,1.34047290800051e-05
1.46992308715845e-05,1.45866143091074e-05,1.43767899897475e-05,1.39945373451514e-05,1.38498342537675e-05,1.37511677896053e-05,1.40215832156327e-05,1.49554075816462e-05,1.59165984613015e-05,1.64127757080916e-05,1.62086157278909e-05,1.44792736224595e-05,1.23784188033956e-05,1.126043913065e-05,1.04531399374997e-05,9.9208604049345e-06,1.08170859740422e-05,1.28308772833327e-05,1.42852952413176e-05,1.4842241491014e-05,1.47286821551732e-05,1.46715040072045e-05,1.45329594993854e-05,1.46835456390774e-05,1.41573722848974e-05,1.29937797256023e-05,1.31257876389448e-05,1.3248602566716e-05,1.32886535655563e-05,1.33952319778207e-05,1.41873769549194e-05,1.50914929836742e-05,1.51931173263956e-05,1.4285863482535e-05,1.24213443921605e-05,1.08490366715669e-05,1.065517570784e-05,1.13347273939802e-05,1.30190981836571e-05,1.39942804387889e-05,1.39987597634967e-05,1.35350518631038e-05,1.33217406658868e-05,1.40257479612066e-05,1.5026061599087e-05,1.52335743656395e-05,1.46899439437319e-05,1.39133041731592e-05,1.3421429606347e-05,1.30910866989917e-05,1.38820194983227e-05,1.47276476723236e-05,1.47498956531039e-05,1.42461259167269e-05,1.39835092827982e-05,1.38140186590301e-05,1.41042655549268e-05,1.49581489738767e-05,1.49357506938139e-05,1.38414291440504e-05,1.34918957001546e-05,1.34672441943634e-05,1.39289243032522e-05,1.41284559518566e-05,1.32091275614329e-05,1.29527232550074e-05,1.33315897323609e-05,1.48372322897122e-05,1.58008770996843e-05,1.49141823414342e-05,1.31652086473748e-05,1.30382407653762e-05,1.31949557481356e-05,1.31889639208693e-05,1.32794688478478e-05,1.35572832890652e-05,1.39730162592443e-05,1.45274338390989e-05,1.4963224673576e-05,1.427116737219e-05,1.26394876591924e-05,1.17577609283271e-05,1.18086460556859e-05,1.30931923905705e-05,1.45494971115225e-05,1.47337797344954e-05,1.42096935388043e-05,1.31618913684479e-05,1.30910780800448e-05,1.3372694047904e-05,1.37992818935053e-05,1.41265817021777e-05,1.37978619047925e-05,1.28976217564586e-05,1.30552272193496e-05,1.39266606147772e-05,1.45306733834907e-05,1.43549334623276e-05,1.42628587334352e-05,1.43708325359137e-05,1.42638653259029e-05,1.38157983251058e-05,1.3417128492421e-05,1.30452594620268e-05,1.24935544866272e-05,1.29454076300576e-05,1.31935871913635e-05,1.30201338033813e-05,1.31366328677542e-05,1.35726598469517e-05,1.38256212165019e-05,1.40380184464086e-05,1.41456878371379e-05,1.41125661308403e-05,1.3760789654921e-05,1.34087810813707e-05,1.27514428084642e-05,1.22810615129641e-05,1.11312615593241e-05
1.27151801513668e-05,1.36059603234459e-05,1.45624498939928e-05,1.42905335069402e-05,1.42458372779458e-05,1.35624863969991e-05,1.32953873285024e-05,1.42963365748197e-05,1.55223899362179e-05,1.61371586221918e-05,1.61626758701396e-05,1.54149160279295e-05,1.41872010179102e-05,1.28478582277523e-05,1.23361559756445e-05,1.27196002471308e-05,1.38387190324307e-05,1.46199616382726e-05,1.50917593844772e-05,1.47814073651627e-05,1.43722165088553e-05,1.39579709131087e-05,1.39443055039545e-05,1.46353496117997e-05,1.45171812602218e-05,1.37673891777252e-05,1.35467879893464e-05,1.33773946919026e-05,1.35876294211752e-05,1.37625283101984e-05,1.41723825555049e-05,1.4627781816361e-05,1.46371471247361e-05,1.41822290842972e-05,1.27898717661456e-05,1.15550355236256e-05,1.12921257666858e-05,1.17646838996552e-05,1.31851073746059e-05,1.41215521824149e-05,1.3833565942796e-05,1.32649654858563e-05,1.31837268102007e-05,1.42893466906792e-05,1.55221655254767e-05,1.5812797275191e-05,1.54954103462454e-05,1.49973235385623e-05,1.43970438194562e-05,1.3762044654843e-05,1.39065900708439e-05,1.45605628255701e-05,1.47342912291599e-05,1.45846851246654e-05,1.45264850916859e-05,1.4693198822432e-05,1.47976913090025e-05,1.52201975235973e-05,1.52405679192761e-05,1.4846385828732e-05,1.4274145121401e-05,1.39901298186927e-05,1.427074207699e-05,1.45204625054272e-05,1.42257888151153e-05,1.35851834006496e-05,1.35551766074109e-05,1.46976926195528e-05,1.54406768566152e-05,1.46719689895097e-05,1.2793100054025e-05,1.27750016965575e-05,1.31833137888284e-05,1.348351881592e-05,1.36726657563711e-05,1.3819040624726e-05,1.41809183900132e-05,1.49654315252281e-05,1.53470529269145e-05,1.45568633338913e-05,1.29474180987148e-05,1.21629800561471e-05,1.23381362401818e-05,1.3273345152446e-05,1.46001410705934e-05,1.50234444607339e-05,1.4664630163143e-05,1.35652503423406e-05,1.36341029305266e-05,1.36840251620167e-05,1.38454650998262e-05,1.39389435838567e-05,1.31929045553903e-05,1.17289862247559e-05,1.16309330444443e-05,1.33722804082215e-05,1.43487639682072e-05,1.44439481636935e-05,1.44149569879103e-05,1.45003425898854e-05,1.46638766646018e-05,1.47623762121185e-05,1.46100117683671e-05,1.41909787096957e-05,1.40560358688324e-05,1.4180307872188e-05,1.41015907086908e-05,1.35146920306487e-05,1.22521852852318e-05,1.34124705653861e-05,1.38485875482784e-05,1.40457156755113e-05,1.40376383298592e-05,1.38291246725115e-05,1.34791430743082e-05,1.31958572601137e-05,1.26186696305883e-05,1.17906347355908e-05,9.96037556659231e-06
1.023334450722e-05,1.21117619747655e-05,1.39747570086683e-05,1.4316585474521e-05,1.41104359890856e-05,1.33612384802707e-05,1.29894311646764e-05,1.36791362185457e-05,1.47816381666259e-05,1.53928643183057e-05,1.57937430767765e-05,1.59930491119603e-05,1.56112113885084e-05,1.46020456584271e-05,1.43832167584563e-05,1.49415507967547e-05,1.5695436197655e-05,1.57838801700971e-05,1.5448366558389e-05,1.48489345639637e-05,1.42672990599734e-05,1.34921981280947e-05,1.35137947653438e-05,1.42415724974275e-05,1.45849173940702e-05,1.43706695721057e-05,1.37034375369954e-05,1.32008938543206e-05,1.37841563534455e-05,1.41330748987894e-05,1.42304553412818e-05,1.41395514991116e-05,1.37789103644213e-05,1.35203353491974e-05,1.26888963959669e-05,1.2031416746189e-05,1.17812904252169e-05,1.20638887001905e-05,1.28987221241801e-05,1.35651316783474e-05,1.34378120500984e-05,1.32623972284651e-05,1.36016528204508e-05,1.47799815700444e-05,1.58071732042904e-05,1.58860789757443e-05,1.55668940403888e-05,1.52229038574213e-05,1.47079930740911e-05,1.41988675972786e-05,1.39077795376887e-05,1.4249916807973e-05,1.45966607187734e-05,1.44552236472812e-05,1.4539770333586e-05,1.49056162858484e-05,1.49353085626373e-05,1.48584446154738e-05,1.49304763574003e-05,1.49569973966484e-05,1.45946813113224e-05,1.43369244121253e-05,1.45897238718576e-05,1.52635985932207e-05,1.48926640424875e-05,1.39406301453462e-05,1.35060988593168e-05,1.40459546989106e-05,1.43598600699317e-05,1.39352936395833e-05,1.23786248752459e-05,1.27348220272655e-05,1.3492556602164e-05,1.40324656637531e-05,1.43489853579865e-05,1.4563560499721e-05,1.50485677052644e-05,1.57005212182519e-05,1.55320170257367e-05,1.45495015230639e-05,1.30694094224916e-05,1.25442699209655e-05,1.29372774904203e-05,1.33704452740558e-05,1.43001806884329e-05,1.51619873206758e-05,1.52904836867676e-05,1.45786751786235e-05,1.40689577759998e-05,1.36689387735141e-05,1.37917878177166e-05,1.35698338729207e-05,1.2833107644552e-05,1.19517568477332e-05,1.21606418755317e-05,1.33662577189412e-05,1.40834365059512e-05,1.44650361244511e-05,1.44713384958399e-05,1.45624140730397e-05,1.48655921828737e-05,1.51859873632443e-05,1.48839185409596e-05,1.46945403500948e-05,1.48184490615462e-05,1.48632165733271e-05,1.48441974466154e-05,1.46219336673483e-05,1.39395670020232e-05,1.39927893877498e-05,1.41511264938345e-05,1.44056326629924e-05,1.45252766113666e-05,1.46051375980524e-05,1.46301390189681e-05,1.43573604620069e-05,1.35935338471823e-05,1.22027262178532e-05,9.73718264808142e-06
9.00719237130975e-06,1.11124949760398e-05,1.32246238388219e-05,1.40260065372082e-05,1.38182504055334e-05,1.30835309861957e-05,1.27459502760645e-05,1.31795473453978e-05,1.38887177899363e-05,1.4501580404441e-05,1.52236478944975e-05,1.59192022539956e-05,1.59812137306408e-05,1.53746941051116e-05,1.52854908551312e-05,1.57916985328453e-05,1.62718525623715e-05,1.59676891935058e-05,1.52712889651694e-05,1.50928785235097e-05,1.47527969050508e-05,1.43823499436146e-05,1.36531867983159e-05,1.42587995268063e-05,1.48329074873342e-05,1.53501357146216e-05,1.43683717023754e-05,1.28547276342737e-05,1.36570185078043e-05,1.42021839753429e-05,1.41514004415027e-05,1.37377104682641e-05,1.32971954776903e-05,1.31392276856837e-05,1.23660071631318e-05,1.13321209446878e-05,1.13718983611542e-05,1.19176898488511e-05,1.23257879703123e-05,1.24615986862544e-05,1.2786431462851e-05,1.28160674916563e-05,1.3414751528199e-05,1.45803348297517e-05,1.55013629940784e-05,1.53601959613093e-05,1.50629110041712e-05,1.49577986828418e-05,1.44442695317038e-05,1.39568457417468e-05,1.38823341039524e-05,1.40716714529379e-05,1.41438177673851e-05,1.39070717415201e-05,1.38907448498114e-05,1.42311237120348e-05,1.45588030621408e-05,1.44110736701706e-05,1.4611626898543e-05,1.48767744788412e-05,1.48448809095216e-05,1.46196113776217e-05,1.4951155159957e-05,1.56446351521088e-05,1.52250017737614e-05,1.41397708329845e-05,1.35445243121507e-05,1.40301953960679e-05,1.42878240242977e-05,1.32638422803537e-05,1.2045597572373e-05,1.22812887992782e-05,1.35476823791107e-05,1.43225596081559e-05,1.48010474538112e-05,1.52442814997965e-05,1.57220411095117e-05,1.60972585842632e-05,1.5537100922467e-05,1.44239281483386e-05,1.32875372287985e-05,1.31705457595657e-05,1.36615393957644e-05,1.34806709067156e-05,1.36904278927644e-05,1.47929363906473e-05,1.52568787182385e-05,1.47989414457757e-05,1.38052327286236e-05,1.26533170574281e-05,1.29310332973401e-05,1.32297878670865e-05,1.35795466613064e-05,1.35880909157272e-05,1.34928129093716e-05,1.42076084668311e-05,1.51456240808506e-05,1.53910250229363e-05,1.51793130683098e-05,1.51210108365991e-05,1.49490232875709e-05,1.46917033968373e-05,1.44445924833523e-05,1.44411907926963e-05,1.45199209877602e-05,1.45370162593144e-05,1.46296694467615e-05,1.47749266982848e-05,1.44174823214697e-05,1.42326539820057e-05,1.45505827894295e-05,1.5117153627637e-05,1.53557042336753e-05,1.53677305152125e-05,1.54558355151285e-05,1.5159019096823e-05,1.44713634816627e-05,1.33658194452653e-05,1.13866032438836e-05
9.70797180027885e-06,1.13838163985718e-05,1.29917537739267e-05,1.34473601576482e-05,1.31786677944831e-05,1.27066624290127e-05,1.20844341101476e-05,1.22992839412238e-05,1.27807186323666e-05,1.35380536393313e-05,1.48465092212856e-05,1.55299935125097e-05,1.54673417170919e-05,1.51124102697611e-05,1.49580021852064e-05,1.5468424680741e-05,1.57595726654511e-05,1.53433489443901e-05,1.46938319299398e-05,1.54723333131932e-05,1.61954944956549e-05,1.59795155236303e-05,1.48587194914504e-05,1.47206792661983e-05,1.49094910847949e-05,1.55954065754233e-05,1.49579117197814e-05,1.32737132193559e-05,1.36700519384319e-05,1.40659141956411e-05,1.39278422282172e-05,1.3398250524028e-05,1.31503001229872e-05,1.28438301929904e-05,1.22269857623196e-05,1.15664602751374e-05,1.13305254159013e-05,1.20026039809445e-05,1.19024308532305e-05,1.14171438664121e-05,1.18887064088156e-05,1.16977174554511e-05,1.23890961783166e-05,1.36568037410823e-05,1.49343860656196e-05,1.54747438094181e-05,1.57252115797014e-05,1.55792457637499e-05,1.49178817548309e-05,1.43663380156907e-05,1.38550843039437e-05,1.38037819672365e-05,1.37167346244137e-05,1.36544754790446e-05,1.38727448101872e-05,1.41236973177995e-05,1.48740646737529e-05,1.51229337508059e-05,1.49996877946385e-05,1.52704047252208e-05,1.55705975774351e-05,1.5238540131012e-05,1.53464570262358e-05,1.57261067590234e-05,1.52888643265662e-05,1.4389547670194e-05,1.38440825941729e-05,1.43212329843825e-05,1.45010179666291e-05,1.35344699997051e-05,1.15924635128459e-05,1.19293703365034e-05,1.37540056655469e-05,1.45391398907382e-05,1.50917396349282e-05,1.5789363929003e-05,1.6200631072062e-05,1.62161289615964e-05,1.5207842061272e-05,1.41696510603293e-05,1.36808250490758e-05,1.40068833708935e-05,1.47908785405791e-05,1.41954909977839e-05,1.30512634551619e-05,1.37537996184009e-05,1.41573756570628e-05,1.41543157438894e-05,1.26138393417582e-05,1.24184089107935e-05,1.30853902380705e-05,1.35182519560023e-05,1.4053010440033e-05,1.44332382888969e-05,1.44271293205761e-05,1.51485250140006e-05,1.59817527209097e-05,1.5939380843572e-05,1.5544335048394e-05,1.53219872562876e-05,1.47444810540889e-05,1.43544985803528e-05,1.39121525971122e-05,1.40736993488149e-05,1.37403148695116e-05,1.35590264793386e-05,1.3610846883192e-05,1.39260339384625e-05,1.39851240675741e-05,1.47603681104895e-05,1.53855350855492e-05,1.57594894039132e-05,1.58607353058437e-05,1.55884306161625e-05,1.55724305328336e-05,1.54274420151127e-05,1.52190044320312e-05,1.4946126831356e-05,1.38272003897875e-05
9.89317254830013e-06,1.16354041157871e-05,1.29341745165021e-05,1.27759412776083e-05,1.26521223210789e-05,1.25060965705207e-05,1.15858798235435e-05,1.15028768012111e-05,1.24041341150927e-05,1.34297396156563e-05,1.4963367224209e-05,1.55344993067651e-05,1.52471407187145e-05,1.47105525095018e-05,1.42197267821718e-05,1.46927959670366e-05,1.4662970926037e-05,1.44282287286036e-05,1.45638586684765e-05,1.5736266456229e-05,1.68501164404279e-05,1.68718461892223e-05,1.58547220958802e-05,1.52178538237286e-05,1.45034008676671e-05,1.47709533602049e-05,1.51734820563198e-05,1.49772479689649e-05,1.48128071062349e-05,1.4760425001153e-05,1.4390751312421e-05,1.3560463101466e-05,1.32648536634342e-05,1.27420685556984e-05,1.24980024448897e-05,1.23422675855099e-05,1.21687530676738e-05,1.26386258073414e-05,1.20073737090973e-05,1.13411358450906e-05,1.19706804572158e-05,1.17083627624188e-05,1.24351696510268e-05,1.37066376522271e-05,1.46128328428347e-05,1.5605704022127e-05,1.63603791806306e-05,1.61312654424674e-05,1.50636651803019e-05,1.44598139493767e-05,1.37032987173368e-05,1.38694153743336e-05,1.38281344731945e-05,1.40527022815722e-05,1.44227900138606e-05,1.46656263893647e-05,1.53534239043586e-05,1.58058468333711e-05,1.55026363902314e-05,1.57436108179986e-05,1.61440892685306e-05,1.5822267489926e-05,1.56653230291227e-05,1.55240927096883e-05,1.49278988722649e-05,1.43177048591166e-05,1.39925039836073e-05,1.44088834033148e-05,1.43368936761235e-05,1.34276071364879e-05,1.18164211606933e-05,1.25610767558172e-05,1.42259570593462e-05,1.51350723313835e-05,1.55549823396083e-05,1.60838343777932e-05,1.63314035150047e-05,1.58808000281257e-05,1.44330604731295e-05,1.41736275591333e-05,1.44272463528033e-05,1.51521346076057e-05,1.59640939847089e-05,1.5569980530383e-05,1.46264259295875e-05,1.41114986738702e-05,1.32760187718809e-05,1.32988607862099e-05,1.24136248799473e-05,1.25201815925317e-05,1.31200329302492e-05,1.3859999213212e-05,1.46549739559484e-05,1.49410455239174e-05,1.5080568617248e-05,1.55732190563957e-05,1.6157323521411e-05,1.58763342301004e-05,1.52483837728324e-05,1.5016857899758e-05,1.40406359110687e-05,1.42974075026657e-05,1.42012556772887e-05,1.46840338800764e-05,1.47404075654357e-05,1.44671545223477e-05,1.392677302293e-05,1.36761886624895e-05,1.34918929936983e-05,1.49517105889351e-05,1.58561028966688e-05,1.60327774662483e-05,1.58018577628076e-05,1.52864455371202e-05,1.49398922441332e-05,1.47784650357749e-05,1.47531619678266e-05,1.4710023343253e-05,1.38700143819932e-05
